,price_log
5659,7.738488122494646
34167,8.187299270155147
1057,9.472704636443671
26522,9.153770020487787
21978,8.775703886567738
453,8.15908865466791
25509,8.612503371220562
31566,7.972466015974565
2819,7.377758908227872
44935,7.2078598714324755
18132,7.863266724009573
20342,8.242756345714477
28524,8.1886891244442
7577,8.410720946905721
5859,7.908387159290043
22608,8.365206834418355
6247,7.783224016336037
37096,7.972466015974565
19473,8.258422462458876
40006,7.824046010856292
4684,8.639764743804419
15475,7.52294091807237
30904,8.867850063029406
22279,7.549609165154532
8120,8.216088098632316
14599,7.843848638152472
10974,7.824046010856292
13780,8.60337088765729
47883,8.411832675758411
18413,8.674196940225903
25097,7.824046010856292
36617,7.970740390007095
23146,8.39049553837028
47324,8.138856750696325
41404,8.629628620746026
19884,7.822044008185619
40078,8.146129510025405
20010,8.411832675758411
23414,8.747510946478448
11980,8.444622498581403
44910,7.696212639346407
15654,8.101677747454572
38611,8.281470857895167
27566,7.549609165154532
46052,8.496990484098719
25592,7.813995675002791
37736,8.732304571033183
47260,8.101677747454572
18741,8.433811582477187
33745,7.600902459542082
5152,8.34283980427146
18607,7.578145472419466
7235,8.149312843635345
25396,8.131530710604252
24901,8.11522197256233
6640,7.772752716468742
6498,7.989560449333865
532,7.863266724009573
21579,7.928406026180535
31494,8.130059039992796
42200,7.313220387090301
40096,8.006367567650246
22590,8.698681067461614
7052,8.699514748210191
26197,8.791029857045965
27673,8.160518247477505
33454,8.716044050161402
19244,8.647343875881283
25305,8.039157390473237
16654,8.138856750696325
9513,8.216088098632316
43292,7.438383530044307
1188,7.861341795599989
45667,8.063062911326792
36810,7.843848638152472
20561,7.970740390007095
27215,7.649692623711514
33532,7.963807953231451
12296,7.937374696163295
28621,9.047821442478408
18852,7.76004068088038
35812,8.454253391642363
539,8.11969625295725
18617,8.422882511944996
12034,8.214735833382303
11403,8.070906088787819
1852,8.594154232552366
37186,8.00469951054955
38525,7.824046010856292
47633,7.803843303538772
24464,8.593227877692234
12337,8.039157390473237
18298,8.00469951054955
13138,8.202482446576537
22093,7.861341795599989
14059,8.070906088787819
18425,7.346010209913293
43416,7.783224016336037
25605,8.306472160100585
21491,8.699514748210191
1768,7.855544677915663
37299,8.34283980427146
4872,8.5657928612523
14261,7.673223121121708
44763,8.24143968982973
24040,8.454253391642363
41452,7.824046010856292
18470,8.031060180240619
2355,8.1886891244442
1931,8.281470857895167
16815,8.366370301681654
2445,8.575462099540212
47652,7.495541943884256
11713,8.922658299524402
26319,8.612503371220562
10544,7.90100705199242
48061,8.411832675758411
553,7.549609165154532
24926,8.173293438966228
35533,9.190137664658664
21963,8.275376374836407
45105,7.928406026180535
19476,8.079308192051961
45057,7.693937325509272
16365,7.899153483343097
45825,7.822044008185619
42095,8.779557455883728
9232,8.699514748210191
22571,7.833203948641057
35180,7.993282328101591
45016,7.963807953231451
37125,8.187299270155147
9387,7.90100705199242
34293,8.410720946905721
39545,8.760139370026627
13214,8.146129510025405
33647,7.928406026180535
14181,8.364042011922063
17193,7.509335266016592
44125,8.45531778769815
45443,7.90100705199242
46117,7.919356190660617
23773,7.824046010856292
30226,7.290292882446597
11100,7.377758908227872
46883,8.411832675758411
140,7.989560449333865
28866,7.600902459542082
32450,8.411832675758411
30437,8.556413904569519
45579,7.562681246721884
22920,7.928406026180535
430,7.693937325509272
19629,8.101677747454572
45398,7.955074273262696
7265,8.587278798982926
46389,7.649692623711514
47936,8.85366542803745
35370,7.955074273262696
41102,8.732304571033183
29906,7.600902459542082
26012,7.89655270164304
20522,8.174702882469461
8617,7.346010209913293
19098,8.101677747454572
26787,8.16763571524637
2299,8.366370301681654
42853,8.214735833382303
130,7.937374696163295
8152,8.202482446576537
950,8.536995818712418
9345,9.011889433252344
14701,7.9355873855892
24805,9.433483923290392
26974,7.718685495198466
48766,8.699514748210191
20986,9.21024036697585
14739,8.838551790227402
30054,8.070906088787819
17606,8.366370301681654
26219,7.855544677915663
37826,8.100161446936607
29292,8.131530710604252
13339,7.80994708647679
14606,8.294049640102028
32893,8.00469951054955
30680,7.509335266016592
19242,7.861341795599989
13732,8.411832675758411
24863,8.100161446936607
8833,8.411832675758411
11025,7.970740390007095
39654,8.195609567288775
32048,8.267448958304849
1586,8.086410275323782
27573,7.824046010856292
7108,8.294049640102028
17552,7.824046010856292
31343,7.989560449333865
33973,8.45531778769815
1890,8.987946539552519
31018,8.116715624819111
46467,8.612503371220562
11616,7.937374696163295
139,7.693937325509272
1426,8.45531778769815
22477,8.160518247477505
36940,8.116715624819111
35024,8.039157390473237
12756,8.318742252692399
28747,8.354674261918463
15066,7.989560449333865
24115,8.400659375160286
12633,7.981049759665957
3313,7.43543801981455
18020,7.899153483343097
15589,8.109224953089955
24208,8.902455592206882
35314,8.069342366811636
822,8.34283980427146
5185,7.90100705199242
27485,8.68270762989381
13059,8.219864741912652
10707,7.718685495198466
2734,8.236685322712457
12415,8.022896869601457
9831,7.897296472595885
22150,8.496990484098719
47456,8.433811582477187
34496,7.843848638152472
23924,7.90100705199242
45269,8.131530710604252
25512,8.101677747454572
47072,8.202482446576537
16663,8.070906088787819
42382,7.718685495198466
35923,8.354674261918463
25325,7.762170607138205
2173,7.970049304976135
7792,8.476371196895983
5345,7.716460800176355
26124,8.195609567288775
9850,7.937374696163295
9959,8.069342366811636
44342,7.824046010856292
40603,7.783224016336037
8799,7.83399634170946
45905,7.649692623711514
7132,8.022896869601457
37449,8.354674261918463
44702,8.006367567650246
9294,8.94832604627298
42517,8.15908865466791
33483,8.098338846189057
23989,7.783224016336037
26358,7.600902459542082
24334,7.549609165154532
20995,7.9157131993821155
8393,8.683215975240689
48896,8.400659375160286
8775,8.006367567650246
11242,8.85366542803745
20151,8.22282213081366
44825,7.972466015974565
48611,7.27931883541462
3218,8.069342366811636
14969,8.242756345714477
39855,8.017966703493599
16070,8.131530710604252
30182,7.52294091807237
38745,7.467371066917559
25353,8.913281137711804
23979,7.492760300922379
17868,8.294049640102028
31026,8.070906088787819
6646,8.448914350662942
46647,8.323608442343572
5076,7.90100705199242
4939,7.972466015974565
6796,8.336390480591552
37084,8.212025804623437
19013,8.146129510025405
42198,7.549609165154532
7158,8.716044050161402
36282,8.216088098632316
5201,7.600902459542082
27383,7.649692623711514
28608,7.899153483343097
23112,8.160518247477505
8235,8.987196820661973
35744,7.408530566894626
38204,7.910223707097344
12723,7.803843303538772
13948,8.086410275323782
9201,8.202482446576537
14117,7.783224016336037
36173,7.998671361015776
1083,8.400659375160286
33063,7.495541943884256
10137,8.1886891244442
634,8.433811582477187
4482,7.970740390007095
42916,7.933796874815411
23306,7.824046010856292
28206,7.333023014386481
34369,8.242756345714477
39020,8.556413904569519
35789,7.467371066917559
30812,7.824046010856292
2567,7.824046010856292
10843,8.1886891244442
42857,7.803843303538772
39824,8.292798858200374
30264,7.9355873855892
38737,8.09559870137819
11501,8.536014945656826
27439,8.100161446936607
32922,7.414572881350589
7592,8.094073148069352
8929,7.843848638152472
29090,8.411832675758411
11684,7.575584651557793
7110,7.781138509845015
14670,7.861341795599989
17999,8.45531778769815
14105,8.026170194946426
21561,7.937374696163295
34216,8.294049640102028
6150,8.15908865466791
13007,7.762170607138205
46670,7.549609165154532
23259,8.374246182096304
20274,7.783224016336037
10786,7.866338923046544
5284,8.34283980427146
41388,8.213923595622743
33597,7.644919344958857
10754,8.187299270155147
39455,7.919356190660617
39489,8.318742252692399
27505,8.131530710604252
7139,8.34283980427146
39652,7.718685495198466
30524,7.575584651557793
34942,8.086410275323782
17529,7.696212639346407
47558,7.970740390007095
4596,7.962067308753666
44111,7.946263643580541
50,9.528430400599346
5106,8.160518247477505
36397,8.101677747454572
1350,7.937374696163295
29586,8.85366542803745
36138,8.180320874773685
39237,8.698681067461614
6931,8.68270762989381
1029,8.656955133791396
30396,7.649692623711514
10765,8.242756345714477
35338,7.600902459542082
10570,8.354674261918463
43605,8.536995818712418
26690,8.215817791832453
47739,8.324821298768782
33032,8.112227958349724
17863,7.955074273262696
45935,8.292798858200374
45266,7.861341795599989
23688,7.783224016336037
20834,8.612503371220562
48615,8.15908865466791
13538,8.070906088787819
46402,7.891704659330107
42569,8.035926369891792
45498,8.006367567650246
10854,7.824046010856292
38123,7.822044008185619
1539,8.070906088787819
8223,8.85366542803745
43275,8.039157390473237
46809,7.90100705199242
37855,7.88570539124302
48708,8.411832675758411
37152,8.055157731819678
17875,8.555451903533328
43568,7.495541943884256
41289,7.863266724009573
18234,8.268731832117737
43679,7.7406644019172415
19339,8.216088098632316
34726,7.600902459542082
29857,8.130059039992796
49170,7.859413154693583
10660,7.9355873855892
8623,7.762170607138205
24663,8.389359819906353
41545,8.881836305004146
49135,8.1886891244442
37742,7.90100705199242
11156,7.718685495198466
11444,7.783224016336037
3830,7.882314918980268
46841,8.779557455883728
48288,8.209308411646937
927,8.160518247477505
4772,7.824046010856292
39405,8.116715624819111
16209,9.406318255217624
1816,7.822044008185619
23569,7.9355873855892
18939,8.086410275323782
15268,8.1886891244442
1592,8.267448958304849
20102,8.1886891244442
1464,8.055157731819678
4093,8.663023639627777
34457,8.979542601725113
31181,8.202482446576537
13496,8.216088098632316
19716,8.069029328774958
7506,7.963807953231451
20306,8.330863613224745
44003,8.130059039992796
11699,8.006367567650246
42951,7.863266724009573
10582,8.874867635688053
25426,8.674196940225903
28509,8.698681067461614
48278,8.101677747454572
22648,7.673223121121708
17342,8.45531778769815
40667,7.467371066917559
49114,7.937374696163295
40605,8.214735833382303
25428,8.66561319653451
18598,8.60337088765729
13396,8.22282213081366
18370,8.101677747454572
146,7.781138509845015
14103,8.236950048061455
21901,7.536363938404511
19908,7.429520842786462
8875,7.813995675002791
28420,8.037543185118697
8518,7.598399329323964
42583,7.824046010856292
7601,8.294049640102028
38539,8.536995818712418
5213,8.354674261918463
18023,8.006367567650246
33796,8.699514748210191
20245,8.124446855715847
43587,7.843848638152472
42434,8.809862805379057
25429,7.908387159290043
26973,8.055157731819678
32431,8.698681067461614
6376,8.37793112408273
25178,8.242756345714477
31455,8.496990484098719
27366,7.843848638152472
37347,7.467371066917559
38512,9.219795530746936
13555,8.34283980427146
1109,8.013012110368916
34417,8.037543185118697
21773,7.647308832356238
23805,7.882314918980268
18938,7.882314918980268
4468,7.970740390007095
26940,8.987196820661973
14190,7.7406644019172415
40867,7.863266724009573
37369,7.972466015974565
4294,8.280204233279974
7623,8.268731832117737
20958,8.294049640102028
48153,8.732304571033183
9531,8.881836305004146
20847,7.9355873855892
10527,8.354674261918463
7502,8.292798858200374
2948,8.574518258035507
38925,7.600902459542082
14675,8.294049640102028
33150,8.329899292995725
11322,8.003028666384733
18619,7.661527081358517
38746,7.738488122494646
46531,8.01565761455734
18443,7.90100705199242
11311,7.783224016336037
21992,7.90100705199242
43141,8.781401907682376
3810,7.467371066917559
41342,8.465899897028686
9598,8.240121298076472
32855,9.852194258148575
37891,7.762170607138205
29765,8.127699852817772
12001,7.637716432664798
17522,7.853604813097837
32850,8.507142855562735
47958,8.881141619321468
45452,7.972466015974565
4962,7.987864096085687
44332,8.094073148069352
41628,7.779048644925556
36605,8.731497794063243
41976,8.294049640102028
27401,8.101677747454572
19337,8.06777619577889
9059,8.081784206935001
21968,7.970740390007095
24571,8.354674261918463
11704,8.369620826949102
9382,8.1886891244442
13570,8.116715624819111
35313,8.516192691082654
29333,8.202482446576537
11885,7.899153483343097
29005,8.88875674784872
6215,8.006367567650246
13434,7.919356190660617
14347,7.346010209913293
2688,7.240649694255466
41884,8.063062911326792
45383,8.318742252692399
24089,7.781138509845015
15157,8.835646922534773
21089,8.146129510025405
16798,8.070593539949519
43267,8.160518247477505
46771,7.824046010856292
20497,8.517193191416238
15887,8.229511118964457
12089,7.882314918980268
24970,7.989560449333865
4446,7.52294091807237
38391,8.051340933292979
48108,7.919356190660617
2009,7.9355873855892
25326,7.955074273262696
6003,8.444622498581403
176,7.408530566894626
1069,7.9355873855892
12797,8.34283980427146
29772,8.594154232552366
4865,8.006367567650246
17812,7.781138509845015
42008,7.843848638152472
3164,8.214735833382303
34232,7.762170607138205
30536,7.684783943522785
47772,7.899153483343097
44721,7.546974117516527
34222,8.327242607457793
38759,8.37793112408273
20936,7.972466015974565
36066,8.174702882469461
16260,7.899153483343097
21369,9.305650551780507
10462,7.783224016336037
16386,7.467371066917559
24726,8.294049640102028
30005,8.00469951054955
6578,9.210340371976184
7392,8.055157731819678
25324,8.196987927258897
46040,8.341648618901306
19744,8.66561319653451
42669,8.565983355585669
44448,8.422882511944996
35539,7.20414929203594
3612,8.00469951054955
34264,7.882314918980268
18253,7.9355873855892
41880,8.476371196895983
10402,8.039157390473237
13304,8.612503371220562
6854,8.197263371414335
32726,8.817297783866575
30208,8.242756345714477
18270,7.718685495198466
644,8.61794309451638
17468,8.748304912379623
12461,8.146129510025405
18729,8.239065331769268
33782,7.989560449333865
3017,7.863266724009573
23116,8.00469951054955
48891,8.216088098632316
28031,8.354674261918463
9378,7.863266724009573
26214,7.904334842085095
36441,8.216088098632316
34309,7.99799931797973
18710,7.346010209913293
21125,7.693937325509272
36896,8.160518247477505
9042,8.517193191416238
14905,7.970740390007095
37490,8.432724034789787
1617,7.647308832356238
12580,8.318742252692399
23455,8.740336742730447
33149,8.341648618901306
43748,7.90100705199242
3638,7.673223121121708
35984,7.882314918980268
20185,8.411832675758411
6765,7.90100705199242
26484,8.224163512637862
8392,7.575584651557793
41956,7.872836175025724
27081,7.803843303538772
36631,7.600902459542082
37811,8.37793112408273
365,7.967973179662935
18825,7.937374696163295
13345,8.131530710604252
28900,8.937218450855731
22470,8.006367567650246
15371,8.411832675758411
147,8.465899897028686
23618,8.517193191416238
3244,8.069342366811636
19836,8.070906088787819
18450,7.5883236773352225
19541,7.725330037917135
11995,8.34283980427146
43799,7.937374696163295
37895,8.160518247477505
21087,7.955074273262696
9573,8.556413904569519
46025,7.832014180505469
16628,7.882314918980268
27475,8.294049640102028
9508,8.32117830749028
43300,8.070906088787819
40862,8.039157390473237
43655,7.598399329323964
36181,7.575584651557793
14914,9.210340371976184
13704,8.516192691082654
13579,8.433811582477187
944,7.803026643632217
45304,8.216088098632316
40816,7.536363938404511
4080,8.281470857895167
37860,8.116715624819111
48447,8.131530710604252
36917,7.843848638152472
25825,8.287780027088433
43378,8.48673398393153
41752,8.834191318202071
30608,8.294049640102028
12256,8.354674261918463
23439,8.128880142125638
35223,7.696212639346407
22281,8.131530710604252
33841,8.070906088787819
14655,8.354674261918463
39026,8.202482446576537
8322,7.979338895262328
5615,7.600902459542082
38303,7.863266724009573
20170,8.00469951054955
32407,8.819073983267831
33472,8.39049553837028
34418,8.67334187390617
8457,7.339537695407674
1356,7.649692623711514
25271,7.762170607138205
23946,8.116715624819111
3553,8.116715624819111
22790,8.146129510025405
4822,8.11969625295725
10649,7.90100705199242
48868,8.160518247477505
34452,8.536995818712418
24628,8.214735833382303
46554,7.822044008185619
1155,8.006367567650246
16089,8.045267716607803
35850,8.100161446936607
10899,8.209308411646937
47698,7.632401126601453
11495,7.45298232946546
4874,8.794067065151415
13949,7.783224016336037
31659,8.88875674784872
26317,8.354674261918463
5731,8.025843344150903
34033,8.236155661683124
28232,7.549609165154532
37169,8.131530710604252
8323,7.843848638152472
47275,7.972466015974565
30288,7.823245690685523
25238,7.919356190660617
31190,7.45298232946546
10300,7.5883236773352225
46593,8.921991410536698
2600,7.863266724009573
35639,8.101677747454572
33949,8.318742252692399
38071,8.242756345714477
12379,7.495541943884256
12814,7.625595072132453
410,8.556413904569519
23625,8.006367567650246
2910,7.52294091807237
31111,8.146129510025405
15121,7.625595072132453
21859,8.15908865466791
15295,8.116715624819111
28306,8.144679183447758
8831,8.512180649592693
36956,8.536995818712418
30356,8.100161446936607
13072,8.101677747454572
30316,8.070906088787819
29363,7.863266724009573
15895,8.131530710604252
40916,8.131530710604252
5710,8.698681067461614
37716,8.254528881939745
44397,8.078688229229872
34874,7.90100705199242
9082,7.824046010856292
23052,8.101677747454572
37353,7.7406644019172415
30864,7.90100705199242
1479,7.377758908227872
46607,7.575584651557793
41256,7.729735331385051
26941,7.90100705199242
26322,8.249313746260636
18691,7.729735331385051
27667,7.783224016336037
47204,7.981049759665957
42821,7.7406644019172415
19615,7.673223121121708
17245,8.611593866837723
29376,8.242756345714477
2489,7.937374696163295
4808,8.454253391642363
23355,7.729735331385051
37859,8.131530710604252
7153,7.999342952713282
27999,7.696212639346407
18835,8.432724034789787
17625,7.937374696163295
8721,7.1308988302963465
23369,8.22282213081366
28639,7.989560449333865
33181,8.517193191416238
17378,7.495541943884256
46147,8.664750755773852
47846,8.366370301681654
37012,7.910223707097344
48351,8.336869637284956
16999,7.882314918980268
4410,7.751475318021456
6058,7.7406644019172415
42097,7.27931883541462
30648,7.783224016336037
35166,8.632484235750972
39170,8.268731832117737
16797,8.069342366811636
27784,8.69265796074698
1481,7.822044008185619
18850,8.410720946905721
2364,7.696212639346407
35909,8.1886891244442
39095,9.265775078864284
18419,7.467371066917559
38370,8.070906088787819
18434,7.822044008185619
5932,7.7406644019172415
18081,8.037543185118697
21960,7.393263094763838
9189,8.674196940225903
11591,8.366370301681654
22492,7.408530566894626
16384,8.242756345714477
1521,9.259130536145614
33815,7.313220387090301
46262,8.047189562170502
20373,8.454253391642363
2338,8.556413904569519
1055,7.823645930834952
21223,7.544332108053688
32017,7.781138509845015
3352,7.824046010856292
14017,8.574518258035507
17415,8.630521876723241
30436,9.305650551780507
39908,8.779557455883728
31374,8.006367567650246
6128,7.562681246721884
15029,8.100161446936607
41508,7.718685495198466
48496,8.724207360800564
23579,8.536995818712418
28632,8.146129510025405
43131,7.822044008185619
27157,8.388222810119277
46392,9.546812608597396
20127,8.779557455883728
47771,8.24143968982973
44949,8.432724034789787
22284,8.070906088787819
9425,8.037543185118697
5112,8.594154232552366
40578,8.160518247477505
10564,7.313220387090301
28493,8.454253391642363
8019,7.972466015974565
19993,7.696212639346407
34267,8.131530710604252
11043,8.131530710604252
13143,7.989560449333865
4786,8.740336742730447
39126,8.66561319653451
133,7.783224016336037
30464,8.85366542803745
14489,7.549609165154532
29246,8.160518247477505
2547,8.34283980427146
17853,7.882314918980268
17768,8.22817689595132
39861,8.063062911326792
9746,7.863266724009573
17662,8.25582842728183
28168,8.465689348549121
7906,8.240121298076472
15867,7.863266724009573
16078,8.922658299524402
23480,8.85366542803745
8560,7.649692623711514
7694,7.824046010856292
32369,8.202482446576537
34298,8.242756345714477
5807,7.549609165154532
22440,7.649692623711514
17935,8.022896869601457
28646,7.824046010856292
44336,8.34283980427146
9349,8.433811582477187
22820,8.45531778769815
3978,8.268731832117737
48642,8.294049640102028
33416,8.575462099540212
46972,8.974618038455112
46768,7.7406644019172415
1782,7.509335266016592
13008,7.824046010856292
36399,7.863266724009573
43137,7.937374696163295
29785,8.047189562170502
36597,7.470224135899966
10718,7.762170607138205
24899,8.411832675758411
40772,8.268731832117737
18408,8.556413904569519
40805,6.543911845564792
17495,8.341648618901306
27973,8.294049640102028
15134,8.202482446576537
10613,8.214735833382303
37858,7.536363938404511
44045,8.160518247477505
26756,8.68270762989381
25015,8.187299270155147
16155,7.718240951959316
27446,7.27931883541462
9819,8.449984441722787
19274,7.625595072132453
4509,8.432724034789787
9206,8.006367567650246
33877,7.7406644019172415
38434,7.813995675002791
9591,8.070906088787819
32364,7.783224016336037
42647,8.006367567650246
13858,8.454253391642363
17773,7.972466015974565
48390,7.843848638152472
21613,8.42726848388825
45275,8.131530710604252
5335,7.600902459542082
6075,9.065314599925925
17201,8.715224041915372
22747,8.006367567650246
10670,7.972466015974565
17711,7.707512194600341
14928,8.752265313595721
16613,7.495541943884256
4000,8.055157731819678
38919,8.341648618901306
555,7.922623574217286
47681,8.594154232552366
30219,8.101677747454572
19279,8.1886891244442
42152,7.649692623711514
16305,8.594154232552366
28854,8.006367567650246
10757,7.843848638152472
30453,8.006367567650246
25489,7.649692623711514
5619,8.347590407030058
10894,7.673223121121708
9237,8.292798858200374
48720,7.313220387090301
40839,7.882314918980268
1757,8.080237416216702
10865,8.42726848388825
16157,8.37793112408273
16697,7.600902459542082
30877,9.64859530290734
30526,8.39502555744203
47904,8.15908865466791
21772,7.598399329323964
8602,8.60337088765729
39051,8.292798858200374
36036,9.210340371976184
6119,8.699514748210191
11739,8.039157390473237
311,8.187299270155147
5685,8.639410824140487
39621,7.346010209913293
44307,8.216088098632316
33,7.972466015974565
9532,8.069968149059841
20028,8.516192691082654
30435,7.863266724009573
43897,8.006367567650246
40835,8.131530710604252
23695,8.469262657658687
41151,7.822044008185619
28689,7.575584651557793
165,7.882314918980268
27794,8.987196820661973
20020,8.433811582477187
3722,7.824046010856292
3672,8.070906088787819
18321,8.731497794063243
46037,7.170119543449628
8601,8.00469951054955
48439,8.7787879291047
11244,7.649692623711514
35955,7.861341795599989
48565,8.130059039992796
41195,7.910223707097344
29715,8.268731832117737
12615,8.131530710604252
21262,8.214735833382303
13107,8.142063283104147
9507,8.039157390473237
27519,7.783224016336037
11373,7.600902459542082
45711,8.410720946905721
30757,7.90100705199242
42433,7.575584651557793
39629,8.268731832117737
13779,8.987196820661973
12635,7.718685495198466
28401,8.51699317141357
848,8.764053269347762
15835,7.955074273262696
9864,8.716044050161402
7465,8.740336742730447
6270,7.467371066917559
40430,8.496990484098719
2972,7.820037989458753
18746,8.612503371220562
9945,7.969011781106478
29309,7.696212639346407
1634,7.7406644019172415
33373,7.598399329323964
5681,8.022896869601457
26149,7.989560449333865
18958,7.492760300922379
21619,8.699514748210191
25113,8.131530710604252
10919,8.006367567650246
11958,8.310169021981912
46380,7.7406644019172415
5330,7.7406644019172415
41537,8.647343875881283
694,8.612503371220562
1218,8.432724034789787
45680,7.893572073504902
2783,7.90100705199242
3673,7.919356190660617
22376,7.863266724009573
7438,8.29529885950246
273,8.006367567650246
27258,9.51044496442652
12607,8.852950887099581
25590,9.210340371976184
35586,8.101677747454572
22891,8.574518258035507
23482,9.392661928770137
30578,8.306472160100585
9324,8.565983355585669
25919,7.963807953231451
43110,8.410720946905721
36696,7.772752716468742
34279,7.492760300922379
25551,8.516192691082654
11439,7.824046010856292
43968,8.574518258035507
12161,7.897296472595885
37026,7.982074875081202
21504,8.098642843759418
22865,8.006367567650246
48229,8.663887570567042
37884,8.070906088787819
1590,7.661527081358517
10608,7.83399634170946
38546,8.157657015196472
25132,7.972466015974565
43650,7.408530566894626
33408,7.762170607138205
44179,7.600902459542082
35416,8.15908865466791
39079,8.00469951054955
33372,7.824046010856292
5993,8.249313746260636
15748,8.281470857895167
44444,7.843848638152472
33309,8.101677747454572
39789,7.718685495198466
9865,7.598399329323964
13518,8.411832675758411
15154,8.00469951054955
35919,8.037543185118697
16361,8.389359819906353
4023,8.070906088787819
10945,7.693937325509272
38872,8.37793112408273
28892,8.411832675758411
25708,8.009695357742922
38109,8.330863613224745
38779,7.933796874815411
37960,8.278174290943738
35297,8.101677747454572
10261,8.9851948179913
44671,8.400209835930418
44882,7.989560449333865
957,8.070906088787819
29315,8.454253391642363
37975,7.955074273262696
31281,9.0994088112689
36827,7.600902459542082
18246,8.612503371220562
28985,8.160518247477505
12783,7.853604813097837
20886,7.762170607138205
33823,8.006367567650246
28984,8.293799608846818
33302,8.699514748210191
21354,8.612503371220562
3649,7.261927092702751
13174,7.946263643580541
38561,7.822044008185619
44452,9.28266103355581
16561,7.90100705199242
25279,8.481566013773087
7435,8.747510946478448
29263,7.783224016336037
8662,7.90100705199242
11979,8.268731832117737
2827,7.625595072132453
43051,8.516192691082654
9918,8.532081803909987
47803,7.863266724009573
40906,7.762170607138205
11621,8.294049640102028
23263,7.673223121121708
16693,8.294049640102028
38151,9.615805480084347
3390,9.210340371976184
44279,8.279189777195004
16239,8.160518247477505
37274,8.433594167539924
5873,8.881141619321468
26246,8.006367567650246
43189,8.012349639327795
40865,7.861341795599989
3905,8.465478755729558
4803,7.928406026180535
3366,8.55159461813357
35257,7.803843303538772
36663,8.453187861440325
49015,8.101677747454572
35572,7.438383530044307
11129,8.216088098632316
2401,7.824046010856292
16463,7.5883236773352225
39879,9.64859530290734
8010,7.937374696163295
10990,7.803843303538772
2128,7.707512194600341
8599,7.989560449333865
3198,8.09101504171053
36083,8.069342366811636
15535,7.5883236773352225
48293,8.034306936339489
20715,8.584851839890053
26263,8.292798858200374
15144,8.031060180240619
48051,8.365206834418355
33267,7.718685495198466
15674,8.55256033525353
7548,9.546455401949554
49020,8.281470857895167
46010,8.006367567650246
4688,8.22282213081366
33506,8.245384468120747
14691,7.649692623711514
18890,8.612503371220562
4443,8.116715624819111
44359,8.070906088787819
47548,7.99967857949945
29414,8.711937268208748
41328,9.392661928770137
30191,8.365206834418355
8923,9.259130536145614
27239,8.101677747454572
29780,7.8399193600125825
24442,8.611593866837723
1786,8.131530710604252
7234,8.37793112408273
19237,9.137769679141348
40081,8.070906088787819
19792,8.160232492367689
31702,8.006367567650246
20249,7.803843303538772
20671,8.187299270155147
42771,8.411832675758411
10456,7.972466015974565
16120,7.803843303538772
5475,7.696212639346407
11371,8.268731832117737
44831,8.66561319653451
20263,8.82246957226897
8195,8.268731832117737
21831,7.972466015974565
8683,9.104424146384634
34667,8.411832675758411
40261,7.882314918980268
40337,7.762170607138205
24881,8.31752199628717
25983,7.882314918980268
44123,7.955074273262696
34881,8.300280189852664
43499,7.803843303538772
20721,7.346010209913293
31815,8.37793112408273
3415,7.899153483343097
32338,8.196987927258897
9422,8.191463051326927
15695,8.267448958304849
16751,7.24422751560335
18168,8.37793112408273
46051,8.593227877692234
13068,7.7406644019172415
21736,8.101677747454572
3591,8.131530710604252
10431,8.809116258125274
36905,8.922658299524402
47241,8.070906088787819
11984,8.131530710604252
27594,7.429520842786462
15125,9.065314599925925
6105,7.972466015974565
29037,8.561401446080557
28179,7.882314918980268
20887,7.649692623711514
24728,8.410720946905721
15795,7.843848638152472
31427,7.656810091480378
3399,7.649692623711514
2491,7.613324979540639
40110,8.824677891164198
15719,8.313607139317558
20578,8.187299270155147
10390,7.989560449333865
34177,8.045588280803528
13915,8.410720946905721
12384,8.069342366811636
35066,6.906754778648554
1033,7.408530566894626
38245,7.972466015974565
11906,8.517193191416238
13681,7.822044008185619
42753,8.055157731819678
33440,7.625595072132453
4604,8.31752199628717
19992,8.574518258035507
37101,8.268731832117737
783,7.824046010856292
7116,8.612503371220562
46746,7.955074273262696
39966,7.90100705199242
31729,7.90100705199242
8711,7.824046010856292
4678,8.006367567650246
13605,7.549609165154532
28798,8.160518247477505
38316,8.318742252692399
4530,8.101677747454572
7313,8.268731832117737
12456,8.612503371220562
3221,8.069342366811636
647,7.99799931797973
33257,8.006367567650246
889,8.763271714012943
1963,7.861341795599989
14810,8.143226750367445
36778,8.01565761455734
3389,7.718685495198466
11490,8.85366542803745
33934,8.038834757787749
11781,7.824046010856292
30741,8.411832675758411
40424,7.989560449333865
41141,8.100161446936607
5166,8.699514748210191
20597,8.465899897028686
29196,7.937374696163295
34410,8.101677747454572
17658,7.822044008185619
27264,8.202482446576537
11882,7.912056888179006
44754,8.160518247477505
23712,7.7406644019172415
13763,8.444622498581403
42161,7.843848638152472
15406,8.354674261918463
48464,8.692490133273228
22500,7.649692623711514
7771,8.475328987317539
44873,7.7406644019172415
47439,7.972121128921655
34146,8.336869637284956
38956,7.47477218239787
30471,8.216088098632316
48995,8.45531778769815
1084,8.716044050161402
19227,8.699348067653093
27047,7.955074273262696
45978,8.454253391642363
26318,7.575584651557793
20383,8.268731832117737
24898,8.400659375160286
18560,7.953318346560431
30892,8.202482446576537
7325,8.293799608846818
38486,8.584851839890053
48895,8.218247926685745
34500,7.9229859587111955
48741,8.070906088787819
37062,8.15908865466791
8316,7.972466015974565
18967,8.366370301681654
16052,8.446556111816797
22809,7.813995675002791
